,Rk,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Passes_in_Gameflow,Passes_Out_of_Gameflow,Freekick,Throughball,40_yds_pass,Crosses,Corner_Kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_Offside,Passes_Blocked,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,League
7963077,454,Franck Ribéry,FR,MF,MF,Salernitana,39,1983,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,19,22,86.4,235,19,11,12,91.7,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,21,0,0,0,0,0,0,0,0,0,1,0,28,0,3,16,10,0,28,3,0,0.0,3,100.0,121,67,1,0,0,1,24,4,1,2.43,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Serie A
7963078,455,Samuele Ricci,IT,MF,MF,Torino,20,2001,32,21,17,10,5,18,23,78.3,5,20,5,15,17,49,29,1,1034,1181,87.6,17604,4043,464,508,91.3,451,492,91.7,83,114,72.8,1,1.8,1.4,-0.8,16,96,12,2,104,1111,66,52,2,4,31,13,12,1,0,4,16,1376,50,233,900,258,15,1376,26,8,30.8,12,46.2,4897,2083,30,5,21,17,974,31,38,1.65,27,3,2,4,2,0,1,0.04,0,0,0,1,0,0,Serie A
7963079,456,Tomás Rincón,VE,MF,MF,Sampdoria,34,1988,56,27,22,26,8,29,61,47.5,32,37,7,30,30,86,18,0,1018,1245,81.8,18851,5530,434,496,87.5,432,501,86.2,129,200,64.5,2,1.2,1.9,+0.8,21,116,22,6,122,1186,56,36,2,29,21,1,0,1,0,3,12,1497,47,331,928,259,20,1497,47,27,57.4,17,36.2,3925,1687,28,6,26,29,988,35,39,1.37,35,0,0,1,1,2,3,0.11,2,0,0,0,0,1,Serie A
7963080,457,Pablo Rodríguez,ES,FW,MF,Lecce,20,2001,2,1,2,0,0,0,2,0.0,2,3,0,3,0,2,0,0,14,21,66.7,215,66,6,10,60.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,3,18,3,0,0,0,4,2,0,1,0,0,2,32,0,4,18,11,0,32,1,0,0.0,0,0.0,97,54,2,0,1,2,22,7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963081,458,Ricardo Rodríguez,CH,DF,DF,Torino,29,1992,54,33,30,17,7,28,42,66.7,14,30,15,15,38,92,61,0,1439,1757,81.9,25311,8461,664,726,91.5,625,718,87.0,128,242,52.9,0,1.9,2.2,-1.9,29,114,26,12,133,1602,145,40,0,18,71,13,10,3,0,10,31,1993,119,692,998,314,12,1993,13,7,53.8,5,38.5,5905,3111,58,5,13,11,1328,51,57,1.92,46,8,1,2,0,0,2,0.07,2,0,0,0,0,0,Serie A
7963082,459,Rogério,BR,DF,DF,Sassuolo,24,1998,37,21,22,8,7,17,35,48.6,18,32,9,23,37,74,70,0,1644,2038,80.7,28400,11170,820,884,92.8,618,731,84.5,174,313,55.6,3,2.7,2.2,+0.3,30,126,47,25,185,1647,385,53,1,22,113,0,0,0,0,6,52,2308,94,780,1033,523,31,2308,41,23,56.1,11,26.8,7803,4585,65,13,28,8,1419,115,74,2.22,62,6,1,1,4,0,6,0.18,5,0,0,0,1,0,Serie A
7963083,460,Filippo Romagna,IT,DF,DF,Sassuolo,25,1997,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,34,36,94.4,579,165,13,13,100.0,21,22,95.5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,34,2,2,0,0,0,0,0,0,0,0,0,40,8,29,11,0,0,40,0,0,,0,,124,66,0,0,0,0,29,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963084,461,Alessio Romagnoli,IT,DF,DF,Lazio,27,1995,33,15,19,14,0,11,22,50.0,11,33,26,7,38,71,108,0,1673,1849,90.5,28906,11821,753,789,95.4,717,764,93.8,153,223,68.6,0,0.1,0.4,-0.1,2,91,4,0,62,1688,161,91,1,13,0,0,0,0,0,0,6,2107,306,1089,988,34,17,2107,1,1,100.0,0,0.0,4470,2054,7,2,10,3,1386,3,14,0.43,11,3,0,0,0,0,3,0.09,3,0,0,0,0,0,Serie A
7963085,462,Simone Romagnoli,IT,DF,DF,Lecce,32,1990,6,5,3,3,0,2,2,100.0,0,4,1,3,1,7,11,0,61,74,82.4,1136,497,18,19,94.7,42,49,85.7,1,6,16.7,0,0.0,0.0,0.0,0,1,0,0,5,71,3,3,0,0,0,0,0,0,0,0,0,100,20,56,43,2,2,100,0,0,,0,,159,69,0,0,0,0,47,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963086,463,Luka Romero,AR,FW,FW,Lazio,17,2004,0,0,0,0,0,0,3,0.0,3,4,0,4,3,3,1,0,70,80,87.5,800,152,56,60,93.3,10,12,83.3,1,2,50.0,0,0.1,0.1,-0.1,2,2,0,0,4,78,2,0,0,0,0,0,0,0,0,0,1,112,2,14,50,48,7,112,10,2,20.0,7,70.0,496,159,3,2,5,4,91,21,4,2.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963087,464,Marten de Roon,NL,MF,MF,Atalanta,31,1991,77,39,37,35,5,37,81,45.7,44,37,4,33,36,113,58,0,1587,1912,83.0,29393,8619,635,714,88.9,736,842,87.4,177,273,64.8,1,1.8,2.0,-0.8,20,156,24,1,171,1833,75,54,0,24,13,0,0,0,0,4,21,2209,119,634,1232,354,21,2209,10,4,40.0,5,50.0,4700,2195,30,2,16,15,1389,23,51,1.55,45,0,1,1,3,1,2,0.06,2,0,0,0,0,0,Serie A
7963088,465,Francesco Rossi,IT,GK,GK,Atalanta,31,1991,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,4,75.0,52,28,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,5,0,0,,0,,3,1,0,0,0,0,3,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963089,466,Nicolò Rovella,IT,MF,MF,Monza,20,2001,45,29,22,21,2,13,36,36.1,23,20,1,19,40,85,17,0,1206,1363,88.5,22554,5545,496,534,92.9,549,594,92.4,145,193,75.1,2,2.2,1.6,-0.2,22,105,15,2,99,1292,68,52,1,24,28,10,2,7,0,3,15,1556,46,374,950,248,10,1556,15,6,40.0,8,53.3,5023,2259,30,2,20,7,1134,19,53,2.74,41,5,1,1,2,3,7,0.36,5,1,0,0,0,1,Serie A
7963090,467,Nicolò Rovella,IT,MF,MF,Juventus,20,2001,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,22,25,88.0,448,82,7,8,87.5,11,12,91.7,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,1,22,3,1,0,2,3,1,1,0,0,0,1,29,0,4,17,9,0,29,2,2,100.0,0,0.0,125,66,1,0,1,0,24,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963091,468,Amir Rrahmani,XK,DF,DF,Napoli,28,1994,33,18,20,13,0,17,26,65.4,9,36,20,16,14,47,79,1,1977,2167,91.2,39821,13543,641,688,93.2,1039,1081,96.1,266,349,76.2,1,1.0,0.8,0.0,12,149,7,0,135,2097,67,63,0,30,1,0,0,0,0,3,7,2372,228,955,1327,102,29,2372,6,3,50.0,2,33.3,8201,5024,23,1,9,3,1768,5,26,0.96,23,0,1,1,0,1,4,0.15,4,0,0,0,0,0,Serie A
7963092,469,Ruan,BR,DF,DF,Sassuolo,23,1999,38,26,25,12,1,19,29,65.5,10,29,17,12,24,62,80,3,835,939,88.9,16214,4320,248,275,90.2,499,535,93.3,74,97,76.3,0,0.0,0.8,0.0,1,22,1,0,22,875,62,35,1,3,0,0,0,0,0,2,8,1136,191,681,431,28,13,1136,4,3,75.0,1,25.0,2703,1221,5,0,4,5,660,3,6,0.32,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963093,470,Daniele Rugani,IT,DF,DF,Juventus,28,1994,7,0,6,1,0,4,4,100.0,0,7,5,2,7,14,32,0,231,262,88.2,4696,1347,64,70,91.4,150,159,94.3,17,33,51.5,0,0.0,0.0,0.0,0,7,0,0,5,255,7,4,0,3,0,0,0,0,0,0,0,325,61,204,112,9,4,325,1,1,100.0,0,0.0,844,496,0,0,1,0,213,0,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963094,471,Matteo Ruggeri,IT,DF,MF,Atalanta,20,2002,17,12,5,9,3,8,16,50.0,8,14,3,11,12,29,16,0,515,631,81.6,8203,3341,278,311,89.4,187,227,82.4,36,57,63.2,1,0.9,0.9,+0.1,10,38,12,6,55,527,102,5,0,2,38,1,1,0,0,2,10,722,24,198,304,224,17,722,9,4,44.4,5,55.6,1508,777,14,3,7,5,444,65,17,1.85,17,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Serie A
7963095,472,Mário Rui,PT,DF,DF,Napoli,31,1991,34,22,17,13,4,20,41,48.8,21,17,4,13,15,49,24,1,1408,1734,81.2,25486,8770,685,748,91.6,520,625,83.2,180,290,62.1,6,4.0,4.4,+2.0,46,146,54,17,153,1427,300,70,2,30,110,42,15,19,0,7,26,1864,36,381,946,552,11,1864,16,8,50.0,5,31.3,4711,2976,56,2,10,7,1243,97,87,4.48,63,21,1,0,1,1,13,0.67,11,1,0,0,0,1,Serie A
7963096,473,Alessandro Russo,IT,GK,GK,Sassuolo,21,2001,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,37,50,74.0,750,387,16,16,100.0,15,15,100.0,6,19,31.6,0,0.0,0.0,0.0,0,0,0,0,0,37,13,5,0,0,0,0,0,0,0,0,0,55,47,55,0,0,0,55,0,0,,0,,125,68,0,0,0,0,33,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963097,474,Abdelhamid Sabiri,MA,MF,FW,Sampdoria,25,1996,18,7,5,9,4,4,13,30.8,9,18,4,14,2,20,5,0,310,461,67.2,5531,1574,141,180,78.3,118,162,72.8,39,85,45.9,0,1.4,1.2,-1.4,14,44,12,0,49,390,69,33,3,8,54,32,9,19,0,2,11,618,15,64,304,257,31,616,39,14,35.9,17,43.6,1503,536,20,5,34,28,423,54,41,3.45,22,7,3,4,5,0,0,0.00,0,0,0,0,0,0,Serie A
7963098,475,Alexis Saelemaekers,BE,FW,DF,Milan,23,1999,31,20,12,16,3,19,41,46.3,22,13,1,12,19,50,11,0,480,621,77.3,6935,1932,279,332,84.0,155,197,78.7,26,46,56.5,3,4.1,3.6,-1.1,22,28,30,10,52,573,46,5,3,2,48,5,2,3,0,2,12,836,13,105,337,407,50,836,72,31,43.1,32,44.4,3229,1563,23,15,38,21,568,143,63,4.05,42,5,7,7,2,0,6,0.39,5,0,1,0,0,0,Serie A
7963099,476,Jacopo Sala,IT,MF,MF,Spezia,30,1991,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,2,0,36,46,78.3,589,199,20,21,95.2,13,15,86.7,3,5,60.0,0,0.0,0.1,0.0,1,4,2,0,6,40,6,4,0,0,4,0,0,0,0,0,5,57,2,14,28,16,2,57,3,0,0.0,2,66.7,119,68,0,0,1,0,34,3,2,1.62,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Serie A
7963100,477,Lazar Samardzic,RS,MF,MF,Udinese,20,2002,33,16,9,20,4,17,43,39.5,26,13,0,13,11,44,16,0,715,893,80.1,13984,4303,295,332,88.9,266,308,86.4,130,206,63.1,4,3.7,2.9,+0.3,48,82,21,6,100,772,118,48,3,23,92,62,33,17,0,3,17,1098,20,160,572,381,38,1098,64,28,43.8,34,53.1,3575,1568,33,7,29,20,716,65,98,4.77,54,27,6,7,1,3,10,0.49,4,3,0,1,0,2,Serie A
7963101,478,Junior Sambia,FR,DF,DF,Salernitana,25,1996,12,5,7,4,1,6,10,60.0,4,9,3,6,8,20,16,1,312,396,78.8,4617,1867,178,198,89.9,107,141,75.9,14,33,42.4,1,1.6,0.7,-0.6,7,14,10,2,27,311,85,6,0,1,33,8,3,4,0,0,7,504,21,114,221,172,13,504,29,10,34.5,17,58.6,1443,803,22,6,13,9,301,38,22,2.84,17,0,4,1,0,0,1,0.13,1,0,0,0,0,0,Serie A
7963102,479,Antonio Sanabria,PY,FW,FW,Torino,26,1996,11,5,3,3,5,1,7,14.3,6,9,2,7,4,15,7,0,524,691,75.8,7116,910,335,405,82.7,132,177,74.6,23,31,74.2,4,3.0,1.4,+1.0,25,34,15,0,46,632,58,2,1,5,2,0,0,0,0,1,18,946,11,49,457,450,117,945,41,23,56.1,11,26.8,2285,536,19,11,83,29,730,139,50,1.85,41,0,5,2,1,1,5,0.19,5,0,0,0,0,0,Serie A
7963103,480,Leandro Sanca,GW,FW,MF,Spezia,22,2000,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,9,12,75.0,171,27,4,5,80.0,2,4,50.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,17,0,1,6,11,0,17,5,3,60.0,2,40.0,66,15,1,0,1,1,11,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963104,481,Alex Sandro,BR,DF,DF,Juventus,31,1991,35,20,16,16,3,15,22,68.2,7,27,10,17,15,50,64,1,1081,1256,86.1,19560,6667,466,504,92.5,477,532,89.7,120,172,69.8,1,0.9,1.1,+0.1,12,93,9,3,97,1100,152,24,0,8,19,0,0,0,0,4,13,1455,118,521,750,196,13,1455,28,19,67.9,4,14.3,4257,2489,36,3,26,17,901,25,36,1.81,32,0,2,0,1,1,3,0.15,3,0,0,0,0,0,Serie A
7963105,482,Nicola Sansone,IT,FW,FW,Bologna,30,1991,12,4,6,4,2,5,10,50.0,5,0,0,0,0,12,4,0,161,218,73.9,2232,509,98,118,83.1,40,56,71.4,9,18,50.0,2,1.0,0.8,+1.0,8,6,4,1,13,194,22,1,0,2,20,10,7,2,0,2,7,314,4,26,139,156,29,314,19,4,21.1,11,57.9,1114,446,14,7,23,14,246,72,31,3.77,19,3,3,2,4,0,7,0.85,3,1,0,1,2,0,Serie A
7963106,483,Riccardo Saponara,IT,FW,FW,Fiorentina,30,1991,10,5,3,6,1,5,9,55.6,4,7,1,6,5,15,9,1,329,457,72.0,4773,1264,209,249,83.9,85,122,69.7,19,39,48.7,3,3.4,2.2,-0.4,20,26,27,7,56,451,3,0,2,6,32,0,0,0,0,3,13,606,12,66,235,317,61,606,42,18,42.9,19,45.2,2870,1567,37,16,29,19,470,125,49,3.66,36,0,4,5,3,1,5,0.37,4,0,0,1,0,0,Serie A
7963107,484,Mouhamadou Sarr,SN,GK,GK,Cremonese,25,1997,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,62,84,73.8,1985,1440,6,6,100.0,33,33,100.0,23,44,52.3,0,0.0,0.0,0.0,0,2,0,0,0,61,22,10,0,1,0,0,0,0,0,1,0,89,74,88,1,0,0,89,0,0,,0,,133,75,0,0,0,0,49,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963108,485,Martin Satriano,UY,FW,FW,Empoli,21,2001,13,8,5,6,2,6,14,42.9,8,5,0,5,3,16,22,0,249,384,64.8,3296,593,143,197,72.6,72,107,67.3,11,23,47.8,1,1.2,1.4,-0.2,14,16,9,1,22,375,8,0,2,1,22,0,0,0,0,1,15,597,19,67,250,291,77,597,48,19,39.6,27,56.3,1840,737,22,12,54,45,466,127,32,1.69,19,0,4,5,4,0,3,0.16,2,0,0,1,0,0,Serie A
7963109,486,Giorgio Scalvini,IT,DF,DF,Atalanta,18,2003,54,29,30,18,6,29,55,52.7,26,36,13,23,56,110,57,2,1205,1486,81.1,19877,8249,613,687,89.2,476,545,87.3,90,184,48.9,2,0.4,0.8,+1.6,9,133,14,2,158,1443,40,29,1,21,8,0,0,0,0,3,20,1762,124,687,861,226,32,1762,26,12,46.2,11,42.3,3552,1989,22,6,20,8,1146,34,33,1.27,29,1,2,0,0,1,5,0.19,5,0,0,0,0,0,Serie A
7963110,487,Jerdy Schouten,NL,MF,MF,Bologna,25,1997,63,38,28,33,2,27,49,55.1,22,40,17,23,40,103,43,1,1299,1498,86.7,20836,5831,688,763,90.2,494,553,89.3,87,115,75.7,2,1.5,1.0,+0.5,19,118,9,0,139,1487,8,8,4,13,3,0,0,0,0,3,16,1807,81,492,1138,193,10,1807,48,27,56.3,13,27.1,4285,1647,13,1,43,25,1239,29,56,2.01,53,0,0,2,0,1,6,0.22,6,0,0,0,0,0,Serie A
7963111,488,Perr Schuurs,NL,DF,DF,Torino,22,1999,51,25,29,17,5,14,26,53.8,12,28,16,12,28,79,102,0,1058,1201,88.1,20819,6259,320,358,89.4,622,671,92.7,108,142,76.1,2,0.9,0.8,+1.1,7,35,3,0,56,1165,36,31,0,1,2,0,0,0,0,0,7,1479,145,759,671,67,17,1479,14,10,71.4,3,21.4,3730,1812,16,1,21,7,814,2,20,0.77,14,0,3,1,1,1,2,0.08,2,0,0,0,0,0,Serie A
7963112,489,Demba Seck,SN,MF,FW,Torino,21,2001,5,2,3,2,0,2,3,66.7,1,3,1,2,1,6,1,0,127,166,76.5,1746,354,79,88,89.8,41,52,78.8,3,6,50.0,0,0.6,0.3,-0.6,6,8,5,0,17,159,6,1,2,0,7,0,0,0,0,1,7,238,2,22,107,117,27,238,30,16,53.3,9,30.0,1395,752,19,12,24,13,185,42,14,2.42,12,0,1,0,1,0,1,0.17,1,0,0,0,0,0,Serie A
7963113,490,Telasco Segovia,VE,MF,MF,Sampdoria,19,2003,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100.0,38,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,,0,,1,0,0,0,0,0,3,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963114,491,Jacopo Segre,IT,DF,DF,Torino,25,1997,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,9,88.9,103,22,6,7,85.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,0,12,0,0,,0,,33,12,0,0,0,0,7,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963115,492,Vivaldo Semedo,PT,FW,MF,Udinese,17,2005,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,6,7,85.7,66,22,5,6,83.3,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,11,1,1,4,7,2,11,0,0,,0,,27,9,1,0,2,1,10,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963116,493,Stefano Sensi,IT,MF,MF,Monza,26,1995,41,26,25,13,3,18,48,37.5,30,13,3,10,20,61,4,0,1089,1281,85.0,20124,6412,464,516,89.9,465,511,91.0,134,194,69.1,1,2.1,2.6,-1.1,24,128,21,3,143,1185,94,51,6,18,50,32,10,16,0,2,16,1442,22,276,880,299,11,1442,29,11,37.9,9,31.0,4511,1934,32,2,32,15,1103,37,63,3.50,38,18,0,2,4,1,8,0.44,7,0,0,0,1,0,Serie A
7963117,494,Luigi Sepe,IT,GK,GK,Salernitana,31,1991,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,441,648,68.1,11985,9017,79,79,100.0,216,217,99.5,143,345,41.4,0,0.0,0.0,0.0,0,8,0,0,0,435,209,55,0,1,0,0,0,0,0,4,0,692,605,692,0,0,0,692,0,0,,0,,1709,1260,0,0,1,0,273,0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963118,495,Leonardo Sernicola,IT,DF,DF,Cremonese,25,1997,45,33,25,13,7,29,43,67.4,14,23,6,17,38,83,55,0,615,945,65.1,10638,4546,293,352,83.2,239,389,61.4,64,143,44.8,2,2.3,2.2,-0.3,25,50,29,21,62,737,203,12,2,6,118,12,0,11,0,5,25,1220,67,352,498,387,24,1220,57,24,42.1,22,38.6,3716,2045,45,5,28,21,610,95,55,2.14,40,5,1,3,5,1,4,0.16,3,0,0,0,1,0,Serie A
7963119,496,Stephan El Shaarawy,IT,DF,MF,Roma,29,1992,21,9,8,10,3,6,22,27.3,16,11,1,10,15,36,11,0,665,825,80.6,10633,2974,357,403,88.6,245,298,82.2,47,77,61.0,2,1.4,1.6,+0.6,27,36,21,3,66,717,108,10,5,9,23,4,4,0,0,0,19,1032,16,185,467,395,63,1032,70,26,37.1,39,55.7,3834,1842,41,20,35,11,681,136,72,4.25,49,8,9,4,2,0,7,0.41,4,0,1,1,1,0,Serie A
7963120,497,Eldor Shomurodov,UZ,FW,FW,Spezia,27,1995,5,5,3,1,1,2,11,18.2,9,5,1,4,3,8,4,0,143,205,69.8,1903,367,86,113,76.1,44,56,78.6,5,11,45.5,1,1.4,0.8,-0.4,11,7,5,1,15,186,19,0,3,0,3,0,0,0,0,0,8,316,4,31,140,151,34,316,25,8,32.0,13,52.0,899,337,4,3,37,17,222,53,19,2.12,17,0,2,0,0,0,1,0.11,1,0,0,0,0,0,Serie A
7963121,498,Eldor Shomurodov,UZ,FW,FW,Roma,27,1995,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,25,33,75.8,371,69,15,19,78.9,9,11,81.8,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,4,31,2,0,0,0,0,0,0,0,0,0,1,53,1,4,16,34,11,53,4,1,25.0,3,75.0,241,103,4,2,4,5,43,15,2,1.51,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963122,499,Marco Silvestri,IT,GK,GK,Udinese,31,1991,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,15,1,916,1177,77.8,23603,17093,190,190,100.0,486,492,98.8,236,488,48.4,0,0.0,0.0,0.0,0,9,0,0,0,783,391,89,0,5,0,0,0,0,0,3,0,1267,1140,1267,0,0,0,1267,0,0,,0,,2964,2110,0,0,0,0,544,0,8,0.21,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963123,500,Giovanni Simeone,AR,FW,FW,Napoli,27,1995,12,3,3,5,4,3,8,37.5,5,2,1,1,1,13,4,0,76,106,71.7,1016,178,44,55,80.0,18,30,60.0,5,6,83.3,1,1.2,0.3,-0.2,5,3,2,0,9,104,2,0,0,1,2,0,0,0,0,0,4,194,4,16,87,92,25,194,15,7,46.7,5,33.3,722,225,9,3,27,13,159,34,11,2.43,10,0,0,1,0,0,3,0.66,3,0,0,0,0,0,Serie A
7963124,501,Wilfried Singo,CI,DF,DF,Torino,21,2000,27,17,14,10,3,12,19,63.2,7,15,2,13,12,39,33,1,853,1138,75.0,14659,4321,393,458,85.8,376,492,76.4,67,131,51.1,1,1.9,1.7,-0.9,23,46,24,10,67,923,207,20,3,7,56,0,0,0,0,8,19,1354,46,299,649,420,59,1354,54,30,55.6,13,24.1,3749,1789,34,9,33,17,849,93,45,1.98,29,0,7,7,2,0,4,0.18,2,0,1,1,0,0,Serie A
7963125,502,Salvatore Sirigu,IT,GK,GK,Fiorentina,35,1987,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,28,38,73.7,930,572,2,2,100.0,12,12,100.0,14,24,58.3,0,0.0,0.0,0.0,0,0,0,0,0,26,12,4,0,0,0,0,0,0,0,0,0,40,38,40,0,0,0,40,0,0,,0,,237,118,0,0,0,0,16,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963126,503,Leo Skiri Østigård,NO,DF,DF,Napoli,22,1999,4,1,3,1,0,1,1,100.0,0,3,3,0,6,10,18,1,306,357,85.7,6056,2161,108,118,91.5,150,173,86.7,41,55,74.5,0,0.0,0.1,0.0,0,26,0,0,23,344,12,11,0,9,0,0,0,0,0,1,1,401,35,176,209,17,2,401,0,0,,0,,1619,939,5,0,4,0,271,1,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963127,504,Łukasz Skorupski,PL,GK,GK,Bologna,31,1991,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,19,2,957,1216,78.7,24937,16773,197,199,99.0,426,430,99.1,306,554,55.2,0,0.0,0.0,0.0,0,4,0,0,0,854,357,79,0,3,0,0,0,0,0,5,0,1311,1189,1306,5,0,0,1311,0,0,,0,,3512,2253,0,0,1,0,553,0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963128,505,Milan Škriniar,SK,DF,DF,Inter,27,1995,29,18,14,11,4,18,32,56.3,14,18,13,5,13,42,46,3,1275,1397,91.3,23769,7731,445,479,92.9,707,739,95.7,103,144,71.5,0,0.3,0.4,-0.3,6,79,4,1,81,1328,67,43,1,13,5,0,0,0,0,2,6,1546,151,741,721,90,13,1546,3,3,100.0,0,0.0,4478,2134,11,0,14,3,1137,10,11,0.56,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7963129,506,Chris Smalling,ENG,DF,DF,Roma,32,1989,26,15,16,10,0,13,21,61.9,8,51,36,15,43,69,123,0,1173,1344,87.3,22956,7520,335,366,91.5,713,778,91.6,113,162,69.8,1,0.4,0.8,+0.6,6,35,3,0,51,1315,27,25,1,4,1,0,0,0,0,2,10,1657,254,977,637,52,34,1657,4,2,50.0,1,25.0,3859,1889,7,0,10,2,1002,7,16,0.51,14,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Serie A
7963130,507,Ola Solbakken,NO,MF,FW,Roma,23,1998,2,2,1,1,0,2,7,28.6,5,2,0,2,2,4,8,0,112,159,70.4,1770,364,62,77,80.5,39,49,79.6,7,20,35.0,2,1.6,1.0,+0.4,11,7,4,1,14,148,11,3,1,1,12,6,6,0,0,0,3,227,8,28,94,109,20,227,14,5,35.7,6,42.9,613,220,11,7,16,13,156,35,16,2.87,10,3,2,0,1,0,2,0.36,2,0,0,0,0,0,Serie A
